OID_,Join_Count,TARGET_FID,x,y,WADMKD,WADMKC,WADMKK,KDEPUM,KDCPUM,KDPKAB,Shape__Are,Shape__Len
852,1,852,106.834996136296994,-6.324999964482170,LENTENG AGUNG,JAGAKARSA,JAKARTA SELATAN,3174091004,317409,3174,3153429.867380000185221,14225.928766799999721
853,1,853,106.844996136030005,-6.324999964482170,BARU,PASAR REBO,JAKARTA TIMUR,3175051002,317505,3175,1929935.976229999912903,8254.845843859999150
854,1,854,106.854996135763002,-6.324999964482170,BARU,PASAR REBO,JAKARTA TIMUR,3175051002,317505,3175,1929935.976229999912903,8254.845843859999150
855,1,855,106.864996135496000,-6.324999964482170,CIRACAS,CIRACAS,JAKARTA TIMUR,3175091001,317509,3175,3998543.378339999821037,10737.714393500000369
856,1,856,106.874996135228997,-6.324999964482170,CIRACAS,CIRACAS,JAKARTA TIMUR,3175091001,317509,3175,3998543.378339999821037,10737.714393500000369
857,1,857,106.884996134961995,-6.324999964482170,CIRACAS,CIRACAS,JAKARTA TIMUR,3175091001,317509,3175,3998543.378339999821037,10737.714393500000369
858,1,858,106.894996134693997,-6.324999964482170,CIPAYUNG,CIPAYUNG,JAKARTA TIMUR,3175101001,317510,3175,2476290.038269999902695,9317.235212469999169
859,1,859,106.904996134426995,-6.324999964482170,CIPAYUNG,CIPAYUNG,JAKARTA TIMUR,3175101001,317510,3175,2476290.038269999902695,9317.235212469999169
860,1,860,106.914996134160006,-6.324999964482170,CILANGKAP,CIPAYUNG,JAKARTA TIMUR,3175101002,317510,3175,5721392.653579999692738,15033.771933199999694
861,0,861,106.924996133893004,-6.324999964482170,,,,,,,,
862,0,862,106.934996133626001,-6.324999964482170,,,,,,,,
863,0,863,106.944996133358998,-6.324999964482170,,,,,,,,
864,0,864,106.954996133091996,-6.324999964482170,,,,,,,,
865,0,865,106.964996132824993,-6.324999964482170,,,,,,,,
866,0,866,106.974996132558005,-6.324999964482170,,,,,,,,
867,0,867,106.984996132291002,-6.324999964482170,,,,,,,,
868,0,868,106.994996132023999,-6.324999964482170,,,,,,,,
869,0,869,106.654996141103993,-6.334999964267120,,,,,,,,
870,0,870,106.664996140837005,-6.334999964267120,,,,,,,,
871,0,871,106.674996140570002,-6.334999964267120,,,,,,,,
872,0,872,106.684996140302999,-6.334999964267120,,,,,,,,
873,0,873,106.694996140035997,-6.334999964267120,,,,,,,,
874,0,874,106.704996139768994,-6.334999964267120,,,,,,,,
875,0,875,106.714996139502006,-6.334999964267120,,,,,,,,
876,0,876,106.724996139235003,-6.334999964267120,,,,,,,,
877,0,877,106.734996138967006,-6.334999964267120,,,,,,,,
878,0,878,106.744996138700003,-6.334999964267120,,,,,,,,
879,0,879,106.754996138433000,-6.334999964267120,,,,,,,,
880,0,880,106.764996138165998,-6.334999964267120,,,,,,,,
881,0,881,106.774996137898995,-6.334999964267120,,,,,,,,
882,0,882,106.784996137632007,-6.334999964267120,,,,,,,,
883,0,883,106.794996137365004,-6.334999964267120,,,,,,,,
884,1,884,106.804996137098001,-6.334999964267120,CIGANJUR,JAGAKARSA,JAKARTA SELATAN,3174091003,317409,3174,3643060.636890000198036,11389.172595599999113
885,1,885,106.814996136830999,-6.334999964267120,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN,3174091001,317409,3174,5080322.546579999849200,13008.565676300000632
886,1,886,106.824996136563996,-6.334999964267120,JAGAKARSA,JAGAKARSA,JAKARTA SELATAN,3174091001,317409,3174,5080322.546579999849200,13008.565676300000632
887,1,887,106.834996136296994,-6.334999964267120,SRENGSENG SAWAH,JAGAKARSA,JAKARTA SELATAN,3174091002,317409,3174,5559822.360899999737740,13787.826721499999621
888,1,888,106.844996136030005,-6.334999964267120,KALISARI,PASAR REBO,JAKARTA TIMUR,3175051004,317505,3175,2563320.567129999864846,8925.736180449999665
889,1,889,106.854996135763002,-6.334999964267120,KALISARI,PASAR REBO,JAKARTA TIMUR,3175051004,317505,3175,2563320.567129999864846,8925.736180449999665
890,1,890,106.864996135496000,-6.334999964267120,PEKAYON,PASAR REBO,JAKARTA TIMUR,3175051005,317505,3175,2983043.716239999979734,10338.287920900000245
891,1,891,106.874996135228997,-6.334999964267120,CIRACAS,CIRACAS,JAKARTA TIMUR,3175091001,317509,3175,3998543.378339999821037,10737.714393500000369
892,1,892,106.884996134961995,-6.334999964267120,KELAPA DUA WETAN,CIRACAS,JAKARTA TIMUR,3175091003,317509,3175,3364354.718900000210851,9042.471916099999362
893,1,893,106.894996134693997,-6.334999964267120,CIPAYUNG,CIPAYUNG,JAKARTA TIMUR,3175101001,317510,3175,2476290.038269999902695,9317.235212469999169
894,1,894,106.904996134426995,-6.334999964267120,CILANGKAP,CIPAYUNG,JAKARTA TIMUR,3175101002,317510,3175,5721392.653579999692738,15033.771933199999694
895,1,895,106.914996134160006,-6.334999964267120,CILANGKAP,CIPAYUNG,JAKARTA TIMUR,3175101002,317510,3175,5721392.653579999692738,15033.771933199999694
896,0,896,106.924996133893004,-6.334999964267120,,,,,,,,
897,0,897,106.934996133626001,-6.334999964267120,,,,,,,,
898,0,898,106.944996133358998,-6.334999964267120,,,,,,,,
899,0,899,106.954996133091996,-6.334999964267120,,,,,,,,
900,0,900,106.964996132824993,-6.334999964267120,,,,,,,,
901,0,901,106.974996132558005,-6.334999964267120,,,,,,,,
902,0,902,106.984996132291002,-6.334999964267120,,,,,,,,
903,0,903,106.994996132023999,-6.334999964267120,,,,,,,,
904,0,904,106.654996141103993,-6.344999964052080,,,,,,,,
905,0,905,106.664996140837005,-6.344999964052080,,,,,,,,
906,0,906,106.674996140570002,-6.344999964052080,,,,,,,,
907,0,907,106.684996140302999,-6.344999964052080,,,,,,,,
908,0,908,106.694996140035997,-6.344999964052080,,,,,,,,
909,0,909,106.704996139768994,-6.344999964052080,,,,,,,,
910,0,910,106.714996139502006,-6.344999964052080,,,,,,,,
911,0,911,106.724996139235003,-6.344999964052080,,,,,,,,
912,0,912,106.734996138967006,-6.344999964052080,,,,,,,,
913,0,913,106.744996138700003,-6.344999964052080,,,,,,,,
914,0,914,106.754996138433000,-6.344999964052080,,,,,,,,
915,0,915,106.764996138165998,-6.344999964052080,,,,,,,,
916,0,916,106.774996137898995,-6.344999964052080,,,,,,,,
917,0,917,106.784996137632007,-6.344999964052080,,,,,,,,
918,0,918,106.794996137365004,-6.344999964052080,,,,,,,,
919,1,919,106.804996137098001,-6.344999964052080,CIPEDAK,JAGAKARSA,JAKARTA SELATAN,3174091006,317409,3174,4056194.356149999890476,9465.414292539999224
920,1,920,106.814996136830999,-6.344999964052080,CIPEDAK,JAGAKARSA,JAKARTA SELATAN,3174091006,317409,3174,4056194.356149999890476,9465.414292539999224
921,1,921,106.824996136563996,-6.344999964052080,SRENGSENG SAWAH,JAGAKARSA,JAKARTA SELATAN,3174091002,317409,3174,5559822.360899999737740,13787.826721499999621
922,1,922,106.834996136296994,-6.344999964052080,SRENGSENG SAWAH,JAGAKARSA,JAKARTA SELATAN,3174091002,317409,3174,5559822.360899999737740,13787.826721499999621
923,0,923,106.844996136030005,-6.344999964052080,,,,,,,,
924,1,924,106.854996135763002,-6.344999964052080,PEKAYON,PASAR REBO,JAKARTA TIMUR,3175051005,317505,3175,2983043.716239999979734,10338.287920900000245
925,1,925,106.864996135496000,-6.344999964052080,PEKAYON,PASAR REBO,JAKARTA TIMUR,3175051005,317505,3175,2983043.716239999979734,10338.287920900000245
926,1,926,106.874996135228997,-6.344999964052080,CIBUBUR,CIRACAS,JAKARTA TIMUR,3175091002,317509,3175,4945598.990939999930561,16035.121839499999624
927,1,927,106.884996134961995,-6.344999964052080,KELAPA DUA WETAN,CIRACAS,JAKARTA TIMUR,3175091003,317509,3175,3364354.718900000210851,9042.471916099999362
928,1,928,106.894996134693997,-6.344999964052080,MUNJUL,CIPAYUNG,JAKARTA TIMUR,3175101004,317510,3175,1906570.453870000084862,7568.654665539999769
929,1,929,106.904996134426995,-6.344999964052080,CILANGKAP,CIPAYUNG,JAKARTA TIMUR,3175101002,317510,3175,5721392.653579999692738,15033.771933199999694
930,1,930,106.914996134160006,-6.344999964052080,PONDOK RANGGON,CIPAYUNG,JAKARTA TIMUR,3175101003,317510,3175,4726248.181339999660850,15752.691761000000042
931,0,931,106.924996133893004,-6.344999964052080,,,,,,,,
932,0,932,106.934996133626001,-6.344999964052080,,,,,,,,
933,0,933,106.944996133358998,-6.344999964052080,,,,,,,,
934,0,934,106.954996133091996,-6.344999964052080,,,,,,,,
935,0,935,106.964996132824993,-6.344999964052080,,,,,,,,
936,0,936,106.974996132558005,-6.344999964052080,,,,,,,,
937,0,937,106.984996132291002,-6.344999964052080,,,,,,,,
938,0,938,106.994996132023999,-6.344999964052080,,,,,,,,
939,0,939,106.654996141103993,-6.354999963837030,,,,,,,,
940,0,940,106.664996140837005,-6.354999963837030,,,,,,,,
941,0,941,106.674996140570002,-6.354999963837030,,,,,,,,
942,0,942,106.684996140302999,-6.354999963837030,,,,,,,,
943,0,943,106.694996140035997,-6.354999963837030,,,,,,,,
944,0,944,106.704996139768994,-6.354999963837030,,,,,,,,
945,0,945,106.714996139502006,-6.354999963837030,,,,,,,,
946,0,946,106.724996139235003,-6.354999963837030,,,,,,,,
947,0,947,106.734996138967006,-6.354999963837030,,,,,,,,
948,0,948,106.744996138700003,-6.354999963837030,,,,,,,,
949,0,949,106.754996138433000,-6.354999963837030,,,,,,,,
950,0,950,106.764996138165998,-6.354999963837030,,,,,,,,
951,0,951,106.774996137898995,-6.354999963837030,,,,,,,,
952,0,952,106.784996137632007,-6.354999963837030,,,,,,,,
953,1,953,106.794996137365004,-6.354999963837030,CIPEDAK,JAGAKARSA,JAKARTA SELATAN,3174091006,317409,3174,4056194.356149999890476,9465.414292539999224
954,1,954,106.804996137098001,-6.354999963837030,CIPEDAK,JAGAKARSA,JAKARTA SELATAN,3174091006,317409,3174,4056194.356149999890476,9465.414292539999224
955,1,955,106.814996136830999,-6.354999963837030,SRENGSENG SAWAH,JAGAKARSA,JAKARTA SELATAN,3174091002,317409,3174,5559822.360899999737740,13787.826721499999621
956,1,956,106.824996136563996,-6.354999963837030,SRENGSENG SAWAH,JAGAKARSA,JAKARTA SELATAN,3174091002,317409,3174,5559822.360899999737740,13787.826721499999621
957,1,957,106.834996136296994,-6.354999963837030,SRENGSENG SAWAH,JAGAKARSA,JAKARTA SELATAN,3174091002,317409,3174,5559822.360899999737740,13787.826721499999621
958,0,958,106.844996136030005,-6.354999963837030,,,,,,,,
959,0,959,106.854996135763002,-6.354999963837030,,,,,,,,
960,1,960,106.864996135496000,-6.354999963837030,PEKAYON,PASAR REBO,JAKARTA TIMUR,3175051005,317505,3175,2983043.716239999979734,10338.287920900000245
961,1,961,106.874996135228997,-6.354999963837030,CIBUBUR,CIRACAS,JAKARTA TIMUR,3175091002,317509,3175,4945598.990939999930561,16035.121839499999624
962,1,962,106.884996134961995,-6.354999963837030,CIBUBUR,CIRACAS,JAKARTA TIMUR,3175091002,317509,3175,4945598.990939999930561,16035.121839499999624
963,1,963,106.894996134693997,-6.354999963837030,MUNJUL,CIPAYUNG,JAKARTA TIMUR,3175101004,317510,3175,1906570.453870000084862,7568.654665539999769
964,1,964,106.904996134426995,-6.354999963837030,PONDOK RANGGON,CIPAYUNG,JAKARTA TIMUR,3175101003,317510,3175,4726248.181339999660850,15752.691761000000042
965,1,965,106.914996134160006,-6.354999963837030,PONDOK RANGGON,CIPAYUNG,JAKARTA TIMUR,3175101003,317510,3175,4726248.181339999660850,15752.691761000000042
966,0,966,106.924996133893004,-6.354999963837030,,,,,,,,
967,0,967,106.934996133626001,-6.354999963837030,,,,,,,,
968,0,968,106.944996133358998,-6.354999963837030,,,,,,,,
969,0,969,106.954996133091996,-6.354999963837030,,,,,,,,
970,0,970,106.964996132824993,-6.354999963837030,,,,,,,,
971,0,971,106.974996132558005,-6.354999963837030,,,,,,,,
972,0,972,106.984996132291002,-6.354999963837030,,,,,,,,
973,0,973,106.994996132023999,-6.354999963837030,,,,,,,,
974,0,974,106.654996141103993,-6.364999963621980,,,,,,,,
975,0,975,106.664996140837005,-6.364999963621980,,,,,,,,
976,0,976,106.674996140570002,-6.364999963621980,,,,,,,,
977,0,977,106.684996140302999,-6.364999963621980,,,,,,,,
978,0,978,106.694996140035997,-6.364999963621980,,,,,,,,
979,0,979,106.704996139768994,-6.364999963621980,,,,,,,,
980,0,980,106.714996139502006,-6.364999963621980,,,,,,,,
981,0,981,106.724996139235003,-6.364999963621980,,,,,,,,
982,0,982,106.734996138967006,-6.364999963621980,,,,,,,,
983,0,983,106.744996138700003,-6.364999963621980,,,,,,,,
984,0,984,106.754996138433000,-6.364999963621980,,,,,,,,
985,0,985,106.764996138165998,-6.364999963621980,,,,,,,,
986,0,986,106.774996137898995,-6.364999963621980,,,,,,,,
987,0,987,106.784996137632007,-6.364999963621980,,,,,,,,
988,0,988,106.794996137365004,-6.364999963621980,,,,,,,,
989,0,989,106.804996137098001,-6.364999963621980,,,,,,,,
990,0,990,106.814996136830999,-6.364999963621980,,,,,,,,
991,0,991,106.824996136563996,-6.364999963621980,,,,,,,,
992,0,992,106.834996136296994,-6.364999963621980,,,,,,,,
993,0,993,106.844996136030005,-6.364999963621980,,,,,,,,
994,0,994,106.854996135763002,-6.364999963621980,,,,,,,,
995,0,995,106.864996135496000,-6.364999963621980,,,,,,,,
996,0,996,106.874996135228997,-6.364999963621980,,,,,,,,
997,1,997,106.884996134961995,-6.364999963621980,CIBUBUR,CIRACAS,JAKARTA TIMUR,3175091002,317509,3175,4945598.990939999930561,16035.121839499999624
998,1,998,106.894996134693997,-6.364999963621980,PONDOK RANGGON,CIPAYUNG,JAKARTA TIMUR,3175101003,317510,3175,4726248.181339999660850,15752.691761000000042
999,0,999,106.904996134426995,-6.364999963621980,,,,,,,,
1000,0,1000,106.914996134160006,-6.364999963621980,,,,,,,,
1001,0,1001,106.924996133893004,-6.364999963621980,,,,,,,,
1002,0,1002,106.934996133626001,-6.364999963621980,,,,,,,,
1003,0,1003,106.944996133358998,-6.364999963621980,,,,,,,,
1004,0,1004,106.954996133091996,-6.364999963621980,,,,,,,,
1005,0,1005,106.964996132824993,-6.364999963621980,,,,,,,,
1006,0,1006,106.974996132558005,-6.364999963621980,,,,,,,,
1007,0,1007,106.984996132291002,-6.364999963621980,,,,,,,,
1008,0,1008,106.994996132023999,-6.364999963621980,,,,,,,,
1009,0,1009,106.654996141103993,-6.374999963406930,,,,,,,,
1010,0,1010,106.664996140837005,-6.374999963406930,,,,,,,,
1011,0,1011,106.674996140570002,-6.374999963406930,,,,,,,,
1012,0,1012,106.684996140302999,-6.374999963406930,,,,,,,,
1013,0,1013,106.694996140035997,-6.374999963406930,,,,,,,,
1014,0,1014,106.704996139768994,-6.374999963406930,,,,,,,,
1015,0,1015,106.714996139502006,-6.374999963406930,,,,,,,,
1016,0,1016,106.724996139235003,-6.374999963406930,,,,,,,,
1017,0,1017,106.734996138967006,-6.374999963406930,,,,,,,,
1018,0,1018,106.744996138700003,-6.374999963406930,,,,,,,,
1019,0,1019,106.754996138433000,-6.374999963406930,,,,,,,,
1020,0,1020,106.764996138165998,-6.374999963406930,,,,,,,,
1021,0,1021,106.774996137898995,-6.374999963406930,,,,,,,,
1022,0,1022,106.784996137632007,-6.374999963406930,,,,,,,,
1023,0,1023,106.794996137365004,-6.374999963406930,,,,,,,,
1024,0,1024,106.804996137098001,-6.374999963406930,,,,,,,,
1025,0,1025,106.814996136830999,-6.374999963406930,,,,,,,,
1026,0,1026,106.824996136563996,-6.374999963406930,,,,,,,,
1027,0,1027,106.834996136296994,-6.374999963406930,,,,,,,,
1028,0,1028,106.844996136030005,-6.374999963406930,,,,,,,,
1029,0,1029,106.854996135763002,-6.374999963406930,,,,,,,,
1030,0,1030,106.864996135496000,-6.374999963406930,,,,,,,,
1031,0,1031,106.874996135228997,-6.374999963406930,,,,,,,,
1032,0,1032,106.884996134961995,-6.374999963406930,,,,,,,,
1033,0,1033,106.894996134693997,-6.374999963406930,,,,,,,,
1034,0,1034,106.904996134426995,-6.374999963406930,,,,,,,,
1035,0,1035,106.914996134160006,-6.374999963406930,,,,,,,,
1036,0,1036,106.924996133893004,-6.374999963406930,,,,,,,,
1037,0,1037,106.934996133626001,-6.374999963406930,,,,,,,,
1038,0,1038,106.944996133358998,-6.374999963406930,,,,,,,,
1039,0,1039,106.954996133091996,-6.374999963406930,,,,,,,,
1040,0,1040,106.964996132824993,-6.374999963406930,,,,,,,,
1041,0,1041,106.974996132558005,-6.374999963406930,,,,,,,,
1042,0,1042,106.984996132291002,-6.374999963406930,,,,,,,,
1043,0,1043,106.994996132023999,-6.374999963406930,,,,,,,,
1044,0,1044,106.654996141103993,-6.384999963191880,,,,,,,,
1045,0,1045,106.664996140837005,-6.384999963191880,,,,,,,,
1046,0,1046,106.674996140570002,-6.384999963191880,,,,,,,,
1047,0,1047,106.684996140302999,-6.384999963191880,,,,,,,,
1048,0,1048,106.694996140035997,-6.384999963191880,,,,,,,,
1049,0,1049,106.704996139768994,-6.384999963191880,,,,,,,,
1050,0,1050,106.714996139502006,-6.384999963191880,,,,,,,,
1051,0,1051,106.724996139235003,-6.384999963191880,,,,,,,,
1052,0,1052,106.734996138967006,-6.384999963191880,,,,,,,,
1053,0,1053,106.744996138700003,-6.384999963191880,,,,,,,,
1054,0,1054,106.754996138433000,-6.384999963191880,,,,,,,,
1055,0,1055,106.764996138165998,-6.384999963191880,,,,,,,,
1056,0,1056,106.774996137898995,-6.384999963191880,,,,,,,,
1057,0,1057,106.784996137632007,-6.384999963191880,,,,,,,,
1058,0,1058,106.794996137365004,-6.384999963191880,,,,,,,,
1059,0,1059,106.804996137098001,-6.384999963191880,,,,,,,,
1060,0,1060,106.814996136830999,-6.384999963191880,,,,,,,,
1061,0,1061,106.824996136563996,-6.384999963191880,,,,,,,,
1062,0,1062,106.834996136296994,-6.384999963191880,,,,,,,,
1063,0,1063,106.844996136030005,-6.384999963191880,,,,,,,,
1064,0,1064,106.854996135763002,-6.384999963191880,,,,,,,,
1065,0,1065,106.864996135496000,-6.384999963191880,,,,,,,,
1066,0,1066,106.874996135228997,-6.384999963191880,,,,,,,,
1067,0,1067,106.884996134961995,-6.384999963191880,,,,,,,,
1068,0,1068,106.894996134693997,-6.384999963191880,,,,,,,,
1069,0,1069,106.904996134426995,-6.384999963191880,,,,,,,,
1070,0,1070,106.914996134160006,-6.384999963191880,,,,,,,,
1071,0,1071,106.924996133893004,-6.384999963191880,,,,,,,,
1072,0,1072,106.934996133626001,-6.384999963191880,,,,,,,,
1073,0,1073,106.944996133358998,-6.384999963191880,,,,,,,,
1074,0,1074,106.954996133091996,-6.384999963191880,,,,,,,,
1075,0,1075,106.964996132824993,-6.384999963191880,,,,,,,,
1076,0,1076,106.974996132558005,-6.384999963191880,,,,,,,,
1077,0,1077,106.984996132291002,-6.384999963191880,,,,,,,,
1078,0,1078,106.994996132023999,-6.384999963191880,,,,,,,,
1079,0,1079,106.654996141103993,-6.394999962976830,,,,,,,,
1080,0,1080,106.664996140837005,-6.394999962976830,,,,,,,,
1081,0,1081,106.674996140570002,-6.394999962976830,,,,,,,,
1082,0,1082,106.684996140302999,-6.394999962976830,,,,,,,,
1083,0,1083,106.694996140035997,-6.394999962976830,,,,,,,,
1084,0,1084,106.704996139768994,-6.394999962976830,,,,,,,,
1085,0,1085,106.714996139502006,-6.394999962976830,,,,,,,,
1086,0,1086,106.724996139235003,-6.394999962976830,,,,,,,,
1087,0,1087,106.734996138967006,-6.394999962976830,,,,,,,,
1088,0,1088,106.744996138700003,-6.394999962976830,,,,,,,,
1089,0,1089,106.754996138433000,-6.394999962976830,,,,,,,,
1090,0,1090,106.764996138165998,-6.394999962976830,,,,,,,,
1091,0,1091,106.774996137898995,-6.394999962976830,,,,,,,,
1092,0,1092,106.784996137632007,-6.394999962976830,,,,,,,,
1093,0,1093,106.794996137365004,-6.394999962976830,,,,,,,,
1094,0,1094,106.804996137098001,-6.394999962976830,,,,,,,,
1095,0,1095,106.814996136830999,-6.394999962976830,,,,,,,,
1096,0,1096,106.824996136563996,-6.394999962976830,,,,,,,,
1097,0,1097,106.834996136296994,-6.394999962976830,,,,,,,,
1098,0,1098,106.844996136030005,-6.394999962976830,,,,,,,,
1099,0,1099,106.854996135763002,-6.394999962976830,,,,,,,,
1100,0,1100,106.864996135496000,-6.394999962976830,,,,,,,,
1101,0,1101,106.874996135228997,-6.394999962976830,,,,,,,,
1102,0,1102,106.884996134961995,-6.394999962976830,,,,,,,,
1103,0,1103,106.894996134693997,-6.394999962976830,,,,,,,,
1104,0,1104,106.904996134426995,-6.394999962976830,,,,,,,,
1105,0,1105,106.914996134160006,-6.394999962976830,,,,,,,,
1106,0,1106,106.924996133893004,-6.394999962976830,,,,,,,,
1107,0,1107,106.934996133626001,-6.394999962976830,,,,,,,,
1108,0,1108,106.944996133358998,-6.394999962976830,,,,,,,,
1109,0,1109,106.954996133091996,-6.394999962976830,,,,,,,,
1110,0,1110,106.964996132824993,-6.394999962976830,,,,,,,,
1111,0,1111,106.974996132558005,-6.394999962976830,,,,,,,,
1112,0,1112,106.984996132291002,-6.394999962976830,,,,,,,,
1113,0,1113,106.994996132023999,-6.394999962976830,,,,,,,,
