"code","country","year","month","technology","value","group"
"DK","Denmark","2022","6","Other",0,"Fossil"
"DK","Denmark","2022","7","Gas",0.101396,"Fossil"
"DK","Denmark","2022","7","Coal",0.27442,"Fossil"
"DK","Denmark","2022","7","Oil",0.016851,"Fossil"
"DK","Denmark","2022","7","Hydro",0,"Renewable"
"DK","Denmark","2022","7","Nuclear",0,"Nuclear"
"DK","Denmark","2022","7","Wind",1.521275,"Renewable"
"DK","Denmark","2022","7","Solar",0.283578,"Renewable"
"DK","Denmark","2022","7","Other Renewable",0.327186,"Renewable"
"DK","Denmark","2022","7","Other",0,"Fossil"
"DK","Denmark","2022","8","Gas",0.102338,"Fossil"
"DK","Denmark","2022","8","Coal",0.290555,"Fossil"
"DK","Denmark","2022","8","Oil",0.025061,"Fossil"
"DK","Denmark","2022","8","Hydro",0,"Renewable"
"DK","Denmark","2022","8","Nuclear",0,"Nuclear"
"DK","Denmark","2022","8","Wind",0.74535,"Renewable"
"DK","Denmark","2022","8","Solar",0.284205,"Renewable"
"DK","Denmark","2022","8","Other Renewable",0.356927,"Renewable"
"DK","Denmark","2022","8","Other",0,"Fossil"
"DK","Denmark","2022","9","Gas",0.118194,"Fossil"
"DK","Denmark","2022","9","Coal",0.332572,"Fossil"
"DK","Denmark","2022","9","Oil",0.019868,"Fossil"
"DK","Denmark","2022","9","Hydro",0,"Renewable"
"DK","Denmark","2022","9","Nuclear",0,"Nuclear"
"DK","Denmark","2022","9","Wind",1.408453,"Renewable"
"DK","Denmark","2022","9","Solar",0.208823,"Renewable"
"DK","Denmark","2022","9","Other Renewable",0.373914,"Renewable"
"DK","Denmark","2022","9","Other",0,"Fossil"
"DK","Denmark","2022","10","Gas",0.169951,"Fossil"
"DK","Denmark","2022","10","Coal",0.244711,"Fossil"
"DK","Denmark","2022","10","Oil",0.027436,"Fossil"
"DK","Denmark","2022","10","Hydro",0,"Renewable"
"DK","Denmark","2022","10","Nuclear",0,"Nuclear"
"DK","Denmark","2022","10","Wind",1.707157,"Renewable"
"DK","Denmark","2022","10","Solar",0.122958,"Renewable"
"DK","Denmark","2022","10","Other Renewable",0.2906,"Renewable"
"DK","Denmark","2022","10","Other",0,"Fossil"
"DK","Denmark","2022","11","Gas",0.184108,"Fossil"
"DK","Denmark","2022","11","Coal",0.379704,"Fossil"
"DK","Denmark","2022","11","Oil",0.027467,"Fossil"
"DK","Denmark","2022","11","Hydro",0,"Renewable"
"DK","Denmark","2022","11","Nuclear",0,"Nuclear"
"DK","Denmark","2022","11","Wind",2.152046,"Renewable"
"DK","Denmark","2022","11","Solar",0.033389,"Renewable"
"DK","Denmark","2022","11","Other Renewable",0.454641,"Renewable"
"DK","Denmark","2022","11","Other",0,"Fossil"
"DK","Denmark","2022","12","Gas",0.323503,"Fossil"
"DK","Denmark","2022","12","Coal",0.576697,"Fossil"
"DK","Denmark","2022","12","Oil",0.033468,"Fossil"
"DK","Denmark","2022","12","Hydro",0,"Renewable"
"DK","Denmark","2022","12","Nuclear",0,"Nuclear"
"DK","Denmark","2022","12","Wind",1.753482,"Renewable"
"DK","Denmark","2022","12","Solar",0.018674,"Renewable"
"DK","Denmark","2022","12","Other Renewable",0.673637,"Renewable"
"DK","Denmark","2022","12","Other",0,"Fossil"
"EE","Estonia","2022","1","Gas",0.001556,"Fossil"
"EE","Estonia","2022","1","Coal",0.034304,"Fossil"
"EE","Estonia","2022","1","Oil",0.462866,"Fossil"
"EE","Estonia","2022","1","Hydro",0.002232,"Renewable"
"EE","Estonia","2022","1","Nuclear",0,"Nuclear"
"EE","Estonia","2022","1","Wind",0.096412,"Renewable"
"EE","Estonia","2022","1","Solar",0.002719,"Renewable"
"EE","Estonia","2022","1","Other Renewable",0.056944,"Renewable"
"EE","Estonia","2022","1","Other",0,"Fossil"
"EE","Estonia","2022","2","Gas",0.001343,"Fossil"
"EE","Estonia","2022","2","Coal",0.02395,"Fossil"
"EE","Estonia","2022","2","Oil",0.279334,"Fossil"
"EE","Estonia","2022","2","Hydro",0.002016,"Renewable"
"EE","Estonia","2022","2","Nuclear",0,"Nuclear"
"EE","Estonia","2022","2","Wind",0.092557,"Renewable"
"EE","Estonia","2022","2","Solar",0.011253,"Renewable"
"EE","Estonia","2022","2","Other Renewable",0.059574,"Renewable"
"EE","Estonia","2022","2","Other",0,"Fossil"
"EE","Estonia","2022","3","Gas",0.001479,"Fossil"
"EE","Estonia","2022","3","Coal",0.020413,"Fossil"
"EE","Estonia","2022","3","Oil",0.477275,"Fossil"
"EE","Estonia","2022","3","Hydro",0.002218,"Renewable"
"EE","Estonia","2022","3","Nuclear",0,"Nuclear"
"EE","Estonia","2022","3","Wind",0.06298,"Renewable"
"EE","Estonia","2022","3","Solar",0.05633,"Renewable"
"EE","Estonia","2022","3","Other Renewable",0.077627,"Renewable"
"EE","Estonia","2022","3","Other",0,"Fossil"
"EE","Estonia","2022","4","Gas",0.003968,"Fossil"
"EE","Estonia","2022","4","Coal",0.034543,"Fossil"
"EE","Estonia","2022","4","Oil",0.237542,"Fossil"
"EE","Estonia","2022","4","Hydro",0.002157,"Renewable"
"EE","Estonia","2022","4","Nuclear",0,"Nuclear"
"EE","Estonia","2022","4","Wind",0.063757,"Renewable"
"EE","Estonia","2022","4","Solar",0.068424,"Renewable"
"EE","Estonia","2022","4","Other Renewable",0.08936,"Renewable"
"EE","Estonia","2022","4","Other",0,"Fossil"
"EE","Estonia","2022","5","Gas",0.00144,"Fossil"
"EE","Estonia","2022","5","Coal",0.034885,"Fossil"
"EE","Estonia","2022","5","Oil",0.304212,"Fossil"
"EE","Estonia","2022","5","Hydro",0.002214,"Renewable"
"EE","Estonia","2022","5","Nuclear",0,"Nuclear"
"EE","Estonia","2022","5","Wind",0.049018,"Renewable"
"EE","Estonia","2022","5","Solar",0.077746,"Renewable"
"EE","Estonia","2022","5","Other Renewable",0.185591,"Renewable"
"EE","Estonia","2022","5","Other",0,"Fossil"
"EE","Estonia","2022","6","Gas",0.001886,"Fossil"
"EE","Estonia","2022","6","Coal",0.039208,"Fossil"
"EE","Estonia","2022","6","Oil",0.276397,"Fossil"
"EE","Estonia","2022","6","Hydro",0.001866,"Renewable"
"EE","Estonia","2022","6","Nuclear",0,"Nuclear"
"EE","Estonia","2022","6","Wind",0.031377,"Renewable"
"EE","Estonia","2022","6","Solar",0.088145,"Renewable"
"EE","Estonia","2022","6","Other Renewable",0.143658,"Renewable"
"EE","Estonia","2022","6","Other",0,"Fossil"
"EE","Estonia","2022","7","Gas",0.002534,"Fossil"
"EE","Estonia","2022","7","Coal",0.02455,"Fossil"
"EE","Estonia","2022","7","Oil",0.256504,"Fossil"
"EE","Estonia","2022","7","Hydro",0.001721,"Renewable"
"EE","Estonia","2022","7","Nuclear",0,"Nuclear"
"EE","Estonia","2022","7","Wind",0.030715,"Renewable"
"EE","Estonia","2022","7","Solar",0.08455,"Renewable"
"EE","Estonia","2022","7","Other Renewable",0.156573,"Renewable"
"EE","Estonia","2022","7","Other",0,"Fossil"
"EE","Estonia","2022","8","Gas",0.003213,"Fossil"
"EE","Estonia","2022","8","Coal",0.033244,"Fossil"
"EE","Estonia","2022","8","Oil",0.227815,"Fossil"
"EE","Estonia","2022","8","Hydro",0.001506,"Renewable"
"EE","Estonia","2022","8","Nuclear",0,"Nuclear"
"EE","Estonia","2022","8","Wind",0.035248,"Renewable"
"EE","Estonia","2022","8","Solar",0.082419,"Renewable"
"EE","Estonia","2022","8","Other Renewable",0.150839,"Renewable"
"EE","Estonia","2022","8","Other",0,"Fossil"
"EE","Estonia","2022","9","Gas",0.002998,"Fossil"
"EE","Estonia","2022","9","Coal",0.031709,"Fossil"
"EE","Estonia","2022","9","Oil",0.345717,"Fossil"
"EE","Estonia","2022","9","Hydro",0.00144,"Renewable"
"EE","Estonia","2022","9","Nuclear",0,"Nuclear"
"EE","Estonia","2022","9","Wind",0.035595,"Renewable"
"EE","Estonia","2022","9","Solar",0.05576,"Renewable"
"EE","Estonia","2022","9","Other Renewable",0.216235,"Renewable"
"EE","Estonia","2022","9","Other",0,"Fossil"
"EE","Estonia","2022","10","Gas",0.00393,"Fossil"
"EE","Estonia","2022","10","Coal",0.032899,"Fossil"
"EE","Estonia","2022","10","Oil",0.356585,"Fossil"
"EE","Estonia","2022","10","Hydro",0.000225,"Renewable"
"EE","Estonia","2022","10","Nuclear",0,"Nuclear"
"EE","Estonia","2022","10","Wind",0.073598,"Renewable"
"EE","Estonia","2022","10","Solar",0.025662,"Renewable"
"EE","Estonia","2022","10","Other Renewable",0.086882,"Renewable"
"EE","Estonia","2022","10","Other",0,"Fossil"
"EE","Estonia","2022","11","Gas",0.004476,"Fossil"
"EE","Estonia","2022","11","Coal",0.034906,"Fossil"
"EE","Estonia","2022","11","Oil",0.444406,"Fossil"
"EE","Estonia","2022","11","Hydro",2e-06,"Renewable"
"EE","Estonia","2022","11","Nuclear",0,"Nuclear"
"EE","Estonia","2022","11","Wind",0.049834,"Renewable"
"EE","Estonia","2022","11","Solar",0.004616,"Renewable"
"EE","Estonia","2022","11","Other Renewable",0.064467,"Renewable"
"EE","Estonia","2022","11","Other",0,"Fossil"
"EE","Estonia","2022","12","Gas",0.005049,"Fossil"
"EE","Estonia","2022","12","Coal",0.028814,"Fossil"
"EE","Estonia","2022","12","Oil",0.481274,"Fossil"
"EE","Estonia","2022","12","Hydro",4.1e-05,"Renewable"
"EE","Estonia","2022","12","Nuclear",0,"Nuclear"
"EE","Estonia","2022","12","Wind",0.063255,"Renewable"
"EE","Estonia","2022","12","Solar",0.001481,"Renewable"
"EE","Estonia","2022","12","Other Renewable",0.06625,"Renewable"
"EE","Estonia","2022","12","Other",0,"Fossil"
"ES","Spain","2022","1","Gas",7.195497,"Fossil"
"ES","Spain","2022","1","Coal",0.7298,"Fossil"
"ES","Spain","2022","1","Oil",0.131944,"Fossil"
"ES","Spain","2022","1","Hydro",1.931663,"Renewable"
"ES","Spain","2022","1","Nuclear",5.04537,"Nuclear"
"ES","Spain","2022","1","Wind",5.291385,"Renewable"
"ES","Spain","2022","1","Solar",1.664721,"Renewable"
"ES","Spain","2022","1","Other Renewable",0.677798,"Renewable"
"ES","Spain","2022","1","Other",0.016488,"Fossil"
"ES","Spain","2022","2","Gas",5.997947,"Fossil"
"ES","Spain","2022","2","Coal",0.593502,"Fossil"
"ES","Spain","2022","2","Oil",0.12292,"Fossil"
"ES","Spain","2022","2","Hydro",1.050508,"Renewable"
"ES","Spain","2022","2","Nuclear",4.770794,"Nuclear"
"ES","Spain","2022","2","Wind",4.53925,"Renewable"
"ES","Spain","2022","2","Solar",1.832841,"Renewable"
"ES","Spain","2022","2","Other Renewable",0.596724,"Renewable"
"ES","Spain","2022","2","Other",0.010979,"Fossil"
"ES","Spain","2022","3","Gas",5.259514,"Fossil"
"ES","Spain","2022","3","Coal",0.730884,"Fossil"
"ES","Spain","2022","3","Oil",0.135367,"Fossil"
"ES","Spain","2022","3","Hydro",1.6721,"Renewable"
"ES","Spain","2022","3","Nuclear",4.778109,"Nuclear"
"ES","Spain","2022","3","Wind",6.27567,"Renewable"
"ES","Spain","2022","3","Solar",1.51198,"Renewable"
"ES","Spain","2022","3","Other Renewable",0.680202,"Renewable"
"ES","Spain","2022","3","Other",0.022929,"Fossil"
"ES","Spain","2022","4","Gas",4.164547,"Fossil"
"ES","Spain","2022","4","Coal",0.714653,"Fossil"
"ES","Spain","2022","4","Oil",0.110427,"Fossil"
"ES","Spain","2022","4","Hydro",1.541315,"Renewable"
"ES","Spain","2022","4","Nuclear",4.437518,"Nuclear"
"ES","Spain","2022","4","Wind",5.396585,"Renewable"
"ES","Spain","2022","4","Solar",2.888156,"Renewable"
"ES","Spain","2022","4","Other Renewable",0.669007,"Renewable"
"ES","Spain","2022","4","Other",0.02935,"Fossil"
"ES","Spain","2022","5","Gas",4.7675265,"Fossil"
"ES","Spain","2022","5","Coal",0.543742,"Fossil"
"ES","Spain","2022","5","Oil",0.1221715,"Fossil"
"ES","Spain","2022","5","Hydro",1.746296,"Renewable"
"ES","Spain","2022","5","Nuclear",4.0806355,"Nuclear"
"ES","Spain","2022","5","Wind",4.4195465,"Renewable"
"ES","Spain","2022","5","Solar",3.906554,"Renewable"
"ES","Spain","2022","5","Other Renewable",0.6182915,"Renewable"
"ES","Spain","2022","5","Other",0.0188,"Fossil"
"ES","Spain","2022","6","Gas",7.250204,"Fossil"
"ES","Spain","2022","6","Coal",0.824997,"Fossil"
"ES","Spain","2022","6","Oil",0.083257,"Fossil"
"ES","Spain","2022","6","Hydro",1.000963,"Renewable"
"ES","Spain","2022","6","Nuclear",4.484172,"Nuclear"
"ES","Spain","2022","6","Wind",3.480582,"Renewable"
"ES","Spain","2022","6","Solar",3.69507,"Renewable"
"ES","Spain","2022","6","Other Renewable",0.627545,"Renewable"
"ES","Spain","2022","6","Other",0.017156,"Fossil"
"ES","Spain","2022","7","Gas",8.819506,"Fossil"
"ES","Spain","2022","7","Coal",0.85721,"Fossil"
"ES","Spain","2022","7","Oil",0.053859,"Fossil"
"ES","Spain","2022","7","Hydro",0.899159,"Renewable"
"ES","Spain","2022","7","Nuclear",5.092423,"Nuclear"
"ES","Spain","2022","7","Wind",4.134847,"Renewable"
"ES","Spain","2022","7","Solar",4.003299,"Renewable"
"ES","Spain","2022","7","Other Renewable",0.62338,"Renewable"
"ES","Spain","2022","7","Other",0.036392,"Fossil"
"ES","Spain","2022","8","Gas",8.177813,"Fossil"
"ES","Spain","2022","8","Coal",0.837469,"Fossil"
"ES","Spain","2022","8","Oil",0.049395,"Fossil"
"ES","Spain","2022","8","Hydro",0.86546,"Renewable"
"ES","Spain","2022","8","Nuclear",5.139854,"Nuclear"
"ES","Spain","2022","8","Wind",4.00372,"Renewable"
"ES","Spain","2022","8","Solar",3.770336,"Renewable"
"ES","Spain","2022","8","Other Renewable",0.568628,"Renewable"
"ES","Spain","2022","8","Other",0.034865,"Fossil"
"ES","Spain","2022","9","Gas",7.812778,"Fossil"
"ES","Spain","2022","9","Coal",0.646897,"Fossil"
"ES","Spain","2022","9","Oil",0.070517,"Fossil"
"ES","Spain","2022","9","Hydro",1.024347,"Renewable"
"ES","Spain","2022","9","Nuclear",4.864953,"Nuclear"
"ES","Spain","2022","9","Wind",4.067963,"Renewable"
"ES","Spain","2022","9","Solar",3.020602,"Renewable"
"ES","Spain","2022","9","Other Renewable",0.506729,"Renewable"
"ES","Spain","2022","9","Other",0.026853,"Fossil"
"ES","Spain","2022","10","Gas",7.531747,"Fossil"
"ES","Spain","2022","10","Coal",0.396239,"Fossil"
"ES","Spain","2022","10","Oil",0.076986,"Fossil"
"ES","Spain","2022","10","Hydro",0.634474,"Renewable"
"ES","Spain","2022","10","Nuclear",4.034197,"Nuclear"
"ES","Spain","2022","10","Wind",5.024395,"Renewable"
"ES","Spain","2022","10","Solar",2.109916,"Renewable"
"ES","Spain","2022","10","Other Renewable",0.533349,"Renewable"
"ES","Spain","2022","10","Other",0.027962,"Fossil"
"ES","Spain","2022","11","Gas",5.473258,"Fossil"
"ES","Spain","2022","11","Coal",0.329973,"Fossil"
"ES","Spain","2022","11","Oil",0.079006,"Fossil"
"ES","Spain","2022","11","Hydro",1.17311,"Renewable"
"ES","Spain","2022","11","Nuclear",4.253772,"Nuclear"
"ES","Spain","2022","11","Wind",6.611137,"Renewable"
"ES","Spain","2022","11","Solar",1.577448,"Renewable"
"ES","Spain","2022","11","Other Renewable",0.550036,"Renewable"
"ES","Spain","2022","11","Other",0.0093,"Fossil"
"ES","Spain","2022","12","Gas",4.782755,"Fossil"
"ES","Spain","2022","12","Coal",0.708098,"Fossil"
"ES","Spain","2022","12","Oil",0.093614,"Fossil"
"ES","Spain","2022","12","Hydro",2.518677,"Renewable"
"ES","Spain","2022","12","Nuclear",5.167379,"Nuclear"
"ES","Spain","2022","12","Wind",5.564287,"Renewable"
"ES","Spain","2022","12","Solar",1.108729,"Renewable"
"ES","Spain","2022","12","Other Renewable",0.498561,"Renewable"
"ES","Spain","2022","12","Other",0.00967,"Fossil"
"FI","Finland","2022","1","Gas",0.233673,"Fossil"
"FI","Finland","2022","1","Coal",0.990361,"Fossil"
"FI","Finland","2022","1","Oil",0.009375,"Fossil"
"FI","Finland","2022","1","Hydro",1.115688,"Renewable"
"FI","Finland","2022","1","Nuclear",2.082311,"Nuclear"
"FI","Finland","2022","1","Wind",1.25607,"Renewable"
"FI","Finland","2022","1","Solar",0,"Renewable"
"FI","Finland","2022","1","Other Renewable",0.529552,"Renewable"
"FI","Finland","2022","1","Other",0.093167,"Fossil"
"FI","Finland","2022","2","Gas",0.175673,"Fossil"
"FI","Finland","2022","2","Coal",0.841757,"Fossil"
"FI","Finland","2022","2","Oil",0.009024,"Fossil"
"FI","Finland","2022","2","Hydro",1.020406,"Renewable"
"FI","Finland","2022","2","Nuclear",1.879521,"Nuclear"
"FI","Finland","2022","2","Wind",1.003436,"Renewable"
"FI","Finland","2022","2","Solar",0,"Renewable"
"FI","Finland","2022","2","Other Renewable",0.480326,"Renewable"
"FI","Finland","2022","2","Other",0.074332,"Fossil"
"FI","Finland","2022","3","Gas",0.178867,"Fossil"
"FI","Finland","2022","3","Coal",0.767918,"Fossil"
"FI","Finland","2022","3","Oil",0.009749,"Fossil"
"FI","Finland","2022","3","Hydro",1.0736,"Renewable"
"FI","Finland","2022","3","Nuclear",2.185876,"Nuclear"
"FI","Finland","2022","3","Wind",1.161266,"Renewable"
"FI","Finland","2022","3","Solar",0,"Renewable"
"FI","Finland","2022","3","Other Renewable",0.506649,"Renewable"
"FI","Finland","2022","3","Other",0.063041,"Fossil"
"FI","Finland","2022","4","Gas",0.109036,"Fossil"
"FI","Finland","2022","4","Coal",0.649199,"Fossil"
"FI","Finland","2022","4","Oil",0.008159,"Fossil"
"FI","Finland","2022","4","Hydro",1.103958,"Renewable"
"FI","Finland","2022","4","Nuclear",2.258676,"Nuclear"
"FI","Finland","2022","4","Wind",0.666247,"Renewable"
"FI","Finland","2022","4","Solar",0,"Renewable"
"FI","Finland","2022","4","Other Renewable",0.476541,"Renewable"
"FI","Finland","2022","4","Other",0.049992,"Fossil"
"FI","Finland","2022","5","Gas",0.138809,"Fossil"
"FI","Finland","2022","5","Coal",0.585343,"Fossil"
"FI","Finland","2022","5","Oil",0.001432,"Fossil"
"FI","Finland","2022","5","Hydro",1.476826,"Renewable"
"FI","Finland","2022","5","Nuclear",1.486009,"Nuclear"
"FI","Finland","2022","5","Wind",0.854907,"Renewable"
"FI","Finland","2022","5","Solar",0,"Renewable"
"FI","Finland","2022","5","Other Renewable",0.33585,"Renewable"
"FI","Finland","2022","5","Other",0.037412,"Fossil"
"FI","Finland","2022","6","Gas",0.120971,"Fossil"
"FI","Finland","2022","6","Coal",0.274246,"Fossil"
"FI","Finland","2022","6","Oil",0.001047,"Fossil"
"FI","Finland","2022","6","Hydro",1.163794,"Renewable"
"FI","Finland","2022","6","Nuclear",1.762683,"Nuclear"
"FI","Finland","2022","6","Wind",0.618008,"Renewable"
"FI","Finland","2022","6","Solar",0,"Renewable"
"FI","Finland","2022","6","Other Renewable",0.419352,"Renewable"
"FI","Finland","2022","6","Other",0.023521,"Fossil"
"FI","Finland","2022","7","Gas",0.139675,"Fossil"
"FI","Finland","2022","7","Coal",0.15907,"Fossil"
"FI","Finland","2022","7","Oil",0.000882,"Fossil"
"FI","Finland","2022","7","Hydro",0.934387,"Renewable"
"FI","Finland","2022","7","Nuclear",1.85006,"Nuclear"
"FI","Finland","2022","7","Wind",0.558983,"Renewable"
"FI","Finland","2022","7","Solar",0,"Renewable"
"FI","Finland","2022","7","Other Renewable",0.472295,"Renewable"
"FI","Finland","2022","7","Other",0.021865,"Fossil"
"FI","Finland","2022","8","Gas",0.110752,"Fossil"
"FI","Finland","2022","8","Coal",0.26837,"Fossil"
"FI","Finland","2022","8","Oil",0.000768,"Fossil"
"FI","Finland","2022","8","Hydro",1.005194,"Renewable"
"FI","Finland","2022","8","Nuclear",1.787678,"Nuclear"
"FI","Finland","2022","8","Wind",0.947448,"Renewable"
"FI","Finland","2022","8","Solar",0,"Renewable"
"FI","Finland","2022","8","Other Renewable",0.533763,"Renewable"
"FI","Finland","2022","8","Other",0.022552,"Fossil"
"FI","Finland","2022","9","Gas",0.085931,"Fossil"
"FI","Finland","2022","9","Coal",0.349107,"Fossil"
"FI","Finland","2022","9","Oil",0.001084,"Fossil"
"FI","Finland","2022","9","Hydro",0.816054,"Renewable"
"FI","Finland","2022","9","Nuclear",2.406208,"Nuclear"
"FI","Finland","2022","9","Wind",0.788129,"Renewable"
"FI","Finland","2022","9","Solar",0,"Renewable"
"FI","Finland","2022","9","Other Renewable",0.521456,"Renewable"
"FI","Finland","2022","9","Other",0.036568,"Fossil"
"FI","Finland","2022","10","Gas",0.134172,"Fossil"
"FI","Finland","2022","10","Coal",0.477949,"Fossil"
"FI","Finland","2022","10","Oil",0.001595,"Fossil"
"FI","Finland","2022","10","Hydro",0.757643,"Renewable"
"FI","Finland","2022","10","Nuclear",2.237417,"Nuclear"
"FI","Finland","2022","10","Wind",1.358529,"Renewable"
"FI","Finland","2022","10","Solar",0,"Renewable"
"FI","Finland","2022","10","Other Renewable",0.546537,"Renewable"
"FI","Finland","2022","10","Other",0.043729,"Fossil"
"FI","Finland","2022","11","Gas",0.180982,"Fossil"
"FI","Finland","2022","11","Coal",0.826179,"Fossil"
"FI","Finland","2022","11","Oil",0.001781,"Fossil"
"FI","Finland","2022","11","Hydro",0.984435,"Renewable"
"FI","Finland","2022","11","Nuclear",1.98856,"Nuclear"
"FI","Finland","2022","11","Wind",0.600061,"Renewable"
"FI","Finland","2022","11","Solar",0,"Renewable"
"FI","Finland","2022","11","Other Renewable",0.618555,"Renewable"
"FI","Finland","2022","11","Other",0.059529,"Fossil"
"FI","Finland","2022","12","Gas",0.185234,"Fossil"
"FI","Finland","2022","12","Coal",1.227084,"Fossil"
"FI","Finland","2022","12","Oil",0.000613,"Fossil"
"FI","Finland","2022","12","Hydro",0.914264,"Renewable"
"FI","Finland","2022","12","Nuclear",2.169371,"Nuclear"
"FI","Finland","2022","12","Wind",1.287111,"Renewable"
"FI","Finland","2022","12","Solar",0,"Renewable"
"FI","Finland","2022","12","Other Renewable",0.714608,"Renewable"
"FI","Finland","2022","12","Other",0.08499,"Fossil"
"FR","France","2022","1","Gas",5.092758,"Fossil"
"FR","France","2022","1","Coal",0.816267,"Fossil"
"FR","France","2022","1","Oil",0.192621,"Fossil"
"FR","France","2022","1","Hydro",5.057226,"Renewable"
"FR","France","2022","1","Nuclear",35.11667,"Nuclear"
"FR","France","2022","1","Wind",2.97338,"Renewable"
"FR","France","2022","1","Solar",0.687826,"Renewable"
"FR","France","2022","1","Other Renewable",0.437675,"Renewable"
"FR","France","2022","1","Other",0,"Fossil"
"FR","France","2022","2","Gas",3.706923,"Fossil"
"FR","France","2022","2","Coal",0.558909,"Fossil"
"FR","France","2022","2","Oil",0.170898,"Fossil"
"FR","France","2022","2","Hydro",3.625146,"Renewable"
"FR","France","2022","2","Nuclear",29.482301,"Nuclear"
"FR","France","2022","2","Wind",4.75382,"Renewable"
"FR","France","2022","2","Solar",0.870701,"Renewable"
"FR","France","2022","2","Other Renewable",0.489225,"Renewable"
"FR","France","2022","2","Other",0,"Fossil"
"FR","France","2022","3","Gas",4.360131,"Fossil"
"FR","France","2022","3","Coal",0.444515,"Fossil"
"FR","France","2022","3","Oil",0.175921,"Fossil"
"FR","France","2022","3","Hydro",3.816854,"Renewable"
"FR","France","2022","3","Nuclear",26.701344,"Nuclear"
"FR","France","2022","3","Wind",3.188455,"Renewable"
"FR","France","2022","3","Solar",1.211709,"Renewable"
"FR","France","2022","3","Other Renewable",0.434572,"Renewable"
"FR","France","2022","3","Other",0,"Fossil"
"FR","France","2022","4","Gas",3.105165,"Fossil"
"FR","France","2022","4","Coal",0.073228,"Fossil"
"FR","France","2022","4","Oil",0.132107,"Fossil"
"FR","France","2022","4","Hydro",4.368952,"Renewable"
"FR","France","2022","4","Nuclear",21.662766,"Nuclear"
"FR","France","2022","4","Wind",3.171311,"Renewable"
"FR","France","2022","4","Solar",1.552284,"Renewable"
"FR","France","2022","4","Other Renewable",0.414868,"Renewable"
"FR","France","2022","4","Other",0,"Fossil"
"FR","France","2022","5","Gas",2.719987,"Fossil"
"FR","France","2022","5","Coal",0.033635,"Fossil"
"FR","France","2022","5","Oil",0.112067,"Fossil"
"FR","France","2022","5","Hydro",4.51609,"Renewable"
"FR","France","2022","5","Nuclear",20.454177,"Nuclear"
"FR","France","2022","5","Wind",2.081767,"Renewable"
"FR","France","2022","5","Solar",2.273882,"Renewable"
"FR","France","2022","5","Other Renewable",0.549155,"Renewable"
"FR","France","2022","5","Other",0,"Fossil"
"FR","France","2022","6","Gas",2.298061,"Fossil"
"FR","France","2022","6","Coal",0.029091,"Fossil"
"FR","France","2022","6","Oil",0.144845,"Fossil"
"FR","France","2022","6","Hydro",3.588844,"Renewable"
"FR","France","2022","6","Nuclear",20.103858,"Nuclear"
"FR","France","2022","6","Wind",1.852853,"Renewable"
"FR","France","2022","6","Solar",2.149374,"Renewable"
"FR","France","2022","6","Other Renewable",0.394072,"Renewable"
"FR","France","2022","6","Other",0,"Fossil"
"FR","France","2022","7","Gas",2.943992,"Fossil"
"FR","France","2022","7","Coal",0.023021,"Fossil"
"FR","France","2022","7","Oil",0.180414,"Fossil"
"FR","France","2022","7","Hydro",3.09216,"Renewable"
"FR","France","2022","7","Nuclear",18.724004,"Nuclear"
"FR","France","2022","7","Wind",1.887629,"Renewable"
"FR","France","2022","7","Solar",2.560976,"Renewable"
"FR","France","2022","7","Other Renewable",0.366524,"Renewable"
"FR","France","2022","7","Other",0,"Fossil"
"FR","France","2022","8","Gas",2.795216,"Fossil"
"FR","France","2022","8","Coal",0.019353,"Fossil"
"FR","France","2022","8","Oil",0.11735,"Fossil"
"FR","France","2022","8","Hydro",2.167822,"Renewable"
"FR","France","2022","8","Nuclear",18.050359,"Nuclear"
"FR","France","2022","8","Wind",2.098805,"Renewable"
"FR","France","2022","8","Solar",2.259627,"Renewable"
"FR","France","2022","8","Other Renewable",0.336098,"Renewable"
"FR","France","2022","8","Other",0,"Fossil"
"FR","France","2022","9","Gas",3.013307,"Fossil"
"FR","France","2022","9","Coal",0.020283,"Fossil"
"FR","France","2022","9","Oil",0.121884,"Fossil"
"FR","France","2022","9","Hydro",1.917276,"Renewable"
"FR","France","2022","9","Nuclear",18.129159,"Nuclear"
"FR","France","2022","9","Wind",2.276643,"Renewable"
"FR","France","2022","9","Solar",1.719874,"Renewable"
"FR","France","2022","9","Other Renewable",0.499717,"Renewable"
"FR","France","2022","9","Other",0,"Fossil"
"FR","France","2022","10","Gas",3.540178,"Fossil"
"FR","France","2022","10","Coal",0.031983,"Fossil"
"FR","France","2022","10","Oil",0.134202,"Fossil"
"FR","France","2022","10","Hydro",2.401274,"Renewable"
"FR","France","2022","10","Nuclear",20.15423,"Nuclear"
"FR","France","2022","10","Wind",3.419565,"Renewable"
"FR","France","2022","10","Solar",1.256312,"Renewable"
"FR","France","2022","10","Other Renewable",0.302014,"Renewable"
"FR","France","2022","10","Other",0,"Fossil"
"FR","France","2022","11","Gas",4.138981,"Fossil"
"FR","France","2022","11","Coal",0.250116,"Fossil"
"FR","France","2022","11","Oil",0.147993,"Fossil"
"FR","France","2022","11","Hydro",3.13313,"Renewable"
"FR","France","2022","11","Nuclear",21.527427,"Nuclear"
"FR","France","2022","11","Wind",4.70303,"Renewable"
"FR","France","2022","11","Solar",0.820841,"Renewable"
"FR","France","2022","11","Other Renewable",0.328972,"Renewable"
"FR","France","2022","11","Other",0,"Fossil"
"FR","France","2022","12","Gas",4.56507,"Fossil"
