OID_,x,y,fid_1,dist_1,ang_1,fid_2,dist_2,ang_2,fid_3,dist_3,ang_3,fid_4,dist_4,ang_4,fid_5,dist_5,ang_5,fid_6,dist_6,ang_6,fid_7,dist_7,ang_7,fid_8,dist_8,ang_8,fid_9,dist_9,ang_9,fid_0,dist_0,ang_0
492,106.734996138967006,-6.224999966632670,1,11279.814745595191198,58.063612588651765,1,7115.318782408419793,93.755013658530771,1,7048.229229796120308,95.940221798919907,1,8381.512493894761064,53.364562478072386,1,7504.494386280203798,70.336047242382648,1,10174.065503177622304,99.407637767061829,1,15414.392583554443263,86.607225286495023,1,13460.341367991139123,77.784007933790235,1,12814.223545855116754,68.820551780965459,1,2053.368907769528050,128.176517525636939
493,106.744996138700003,-6.224999966632670,1,10357.214067725451969,54.822308402456116,1,6011.455921849666083,94.444628064174651,1,5948.598204758555767,97.042242598442755,1,7522.512076815386536,48.327127074722419,1,6473.083286640848200,67.036805263899282,1,9084.074439473606617,100.547513113182262,1,14309.808016069542646,86.343865647268174,1,12380.942279084190886,76.699136596418896,1,11789.087071289528467,66.875845022703658,1,1337.810678355937398,155.891512117074626
494,106.754996138433000,-6.224999966632670,1,9474.136097508297098,50.962485856123358,1,4908.857599880542693,95.444484556832691,1,4852.168028497606429,98.643386252504385,1,6736.192719296195719,42.054980113273643,1,5471.173855282477234,62.509417564516411,1,7998.562784504469164,101.711839022804853,1,13205.536930934198608,86.174148874883770,1,11306.823312174150487,75.407709793400187,1,10780.096320093052782,64.564105010167069,1,1129.132586683339241,173.929029389153982
495,106.764996138165998,-6.224999966632670,1,8642.703966171869979,46.335542397321028,1,3808.621913257434244,97.023072396221096,1,3761.738273309701071,101.176154446307393,1,6050.955516602914031,34.249054881515093,1,4510.817974163706822,60.176549797950052,1,6918.152813447388326,103.184300157991800,1,12101.329110307562587,86.173065901205604,1,10239.645977637141186,73.846274189939138,1,9792.243288691424823,61.780723290980028,1,1379.458170594616149,171.596701125605875
496,106.774996137898995,-6.224999966632670,1,7879.283995524587226,40.769459729556488,1,2713.624413410240322,99.879947425804744,1,2684.630829753676153,105.757676626887246,1,5504.679838997083607,24.682030316035796,1,3591.872736847925353,51.594398106769667,1,5846.097313525741811,105.657724099564277,1,10997.129327518498030,86.123953763865003,1,9181.831157069191249,71.923471037743312,1,8829.515451593711987,61.746841517514738,1,721.289015554984871,32.571070555844933
497,106.784996137632007,-6.224999966632670,1,7205.526219805816254,34.088670694162289,1,1634.427323310789689,106.550198528389444,1,1632.578760006684661,110.693924045784144,1,5141.848378899465388,13.403139448987588,1,2770.626694988455711,49.296780189270315,1,4789.808060268584086,109.231659721590063,1,9893.220161864435795,85.870604789414585,1,8137.031053694018738,69.503688993123461,1,7868.549060773754718,60.008663831376026,1,175.646852239753400,50.549825712521923
498,106.794996137365004,-6.224999966632670,1,6648.744841389872818,26.164201209319277,1,654.512517859908485,135.340950701873055,1,644.370764525700224,133.173409306841990,1,5002.537011288236499,0.974927638313193,1,1912.917828420329670,55.452749908089842,1,3757.336088169558934,110.241837922287488,1,8789.419203868448676,85.869521549956758,1,7110.984749763219043,66.378760856132644,1,6895.357936062073350,61.622960923718786,1,543.260325906705589,-123.953248836973600
499,106.804996137098001,-6.224999966632670,1,6236.500414797490521,17.361617924933348,1,4.153312092919887,-38.047237349688281,1,726.546965872166993,-124.774871616091602,1,5105.077398128157256,-11.544246469383495,1,999.475977780466792,55.375919280404823,1,2745.830918200664200,118.256250738485107,1,7685.624266877814080,85.859565773625647,1,6113.142358991046422,62.217841944287905,1,5940.323527234200810,57.726794632416215,1,1531.112045479574590,170.685186747810803
500,106.814996136830999,-6.224999966632670,1,5995.712805869230579,7.966510637152565,1,457.466533198040793,-17.554038303407843,1,1743.838417317676431,-105.152649769487681,1,5435.799949384891079,-23.051362069571542,1,82.251764775392999,55.463678454656993,1,1846.890371780660416,134.734551824361574,1,6581.662425197461744,86.462246188709940,1,5159.892656851085121,56.479224106974868,1,5039.389000518580360,50.991638101277331,1,1473.105202833519343,-179.271778450646849
501,106.824996136563996,-6.224999966632670,1,5944.257305272642043,-2.659497198965390,1,1178.243266783459148,-59.751436383863627,1,2826.875363367153113,-99.280143406468781,1,5940.150259613855269,-30.858788043833126,1,766.899983819445538,-127.836389532322954,1,857.059895383767639,76.131084193508130,1,5477.097217942493444,86.461162468473375,1,4281.127456868913214,48.270766445966814,1,4235.156642209336496,43.256150556469152,1,1645.774856210024609,-171.794253904725508
502,106.834996136296994,-6.224999966632670,1,6096.681361674744949,-13.107539271714803,1,2124.084404058595737,-53.117946131348909,1,3922.963305211827901,-96.747719469167365,1,6370.350585062494247,-16.240483002401891,1,1533.149411054257598,-148.893241728469519,1,208.499354490273532,-97.249731663532913,1,4372.533413251720958,86.460078642310762,1,3530.960550395946939,36.670297485617105,1,3497.244616099805171,36.678951801715762,1,1747.630892201194911,-163.067769999378527
503,106.844996136030005,-6.224999966632670,1,6438.521457630958139,-22.745582034985542,1,3064.475035971881880,-62.048425372890271,1,5023.632142857439248,-95.321616186582133,1,6763.838521278810731,-25.279422794293300,1,1951.501689443830628,-169.181278228477510,1,1310.337920263946216,-92.765867805009577,1,3267.987845054228728,86.273891114716221,1,3004.185379315154023,19.483347724856348,1,2971.833747074350867,19.301010935987037,1,1735.850511457015955,5.802618224685123
504,106.854996135763002,-6.224999966632670,1,6941.851313047970507,-31.201055042285166,1,4054.564642615169305,-65.565359621049140,1,6126.395975399415875,-94.362640815959494,1,7300.673262658153362,-32.839563632970666,1,1986.079404978162074,179.792403997569636,1,2416.313407095563434,-91.500321747614720,1,2164.694556784537326,85.145603626830734,1,2834.105466783812517,-2.117834479696117,1,2807.569627184799174,-2.540446390243404,1,1166.925086348080185,65.909700983641088
505,106.864996135496000,-6.224999966632670,1,7574.545917661675048,-38.381182404427854,1,5077.580797868364243,-69.907063366202863,1,7230.353546887074117,-93.696528743154545,1,7955.343778235750506,-39.552668969592858,1,1989.226743823224297,-176.183280669344754,1,3520.421904664659905,-93.863735584497377,1,1061.772983603434113,85.399257482599026,1,3080.382143722140881,-23.158931663691263,1,3063.115049488594650,-23.699180323217153,1,109.899437054232820,65.358147448974123
506,106.874996135228997,-6.224999966632670,1,8306.098167650732648,-44.133945321253059,1,6128.470916320076867,-73.006155844772849,1,8335.030722633146070,-93.207073241213848,1,8702.004043389197250,-45.180985134415849,1,2239.533496868497423,-162.982505513955772,1,4624.136637981700005,-94.553112973769402,1,3.552260789205075,-100.445030247301190,1,3600.668127600457410,0.333494490853373,1,3651.366306534238447,-39.812765522505572,1,740.885942266505936,-74.650008979867437
507,106.884996134961995,-6.224999966632670,1,9111.410902374542275,-49.136016241627971,1,7194.101395741350643,-75.584045461484948,1,9440.174812575929536,-92.832321694447089,1,9499.328009229036979,-48.175434394722018,1,2658.444018831352878,-154.307462875382498,1,5727.468378221059538,-94.061522416361669,1,1085.973759027560618,-102.842393314290604,1,3760.748366543985412,-16.781048439414615,1,4442.055096103347751,-50.846586740849375,1,1831.662208348801869,-83.854086879785825
508,106.894996134693997,-6.224999966632670,1,9974.670803015365891,-53.299801427354573,1,8269.943762784419960,-77.198589721498905,1,10545.639024741749381,-92.536241156594315,1,10350.360646093326068,-52.265172818076984,1,3285.951046718176713,-137.062681286753701,1,6831.812874679816559,-93.405136051395516,1,2162.406539136327410,-103.584866285539050,1,4215.596552671257086,-31.338895837936249,1,5343.782835159946444,-57.997207304203243,1,2934.369995798713262,-86.169037578046385
509,106.904996134426995,-6.224999966632670,1,10882.095925859486670,-56.785243787824285,1,9352.327985134150367,-78.702020694014834,1,11651.332130150509329,-92.296453264203706,1,11245.995687392323816,-55.718957334438258,1,4120.251907059683617,-125.723270857973375,1,7936.240898682691295,-93.396078724110097,1,3226.825525107874910,-107.006083881766372,1,4883.532357717832383,-42.500060766131959,1,6309.589573139001914,-63.331711315952688,1,3447.386663804491036,-6.198314052923874
510,106.914996134160006,-6.224999966632670,1,11823.522095535598055,-59.725227143977570,1,10439.729444165757741,-79.634280943182631,1,12757.194804993976504,-92.098328582964399,1,12176.395073193762073,-58.654382482535183,1,5060.122037057988564,-118.387809380387850,1,9041.209366426901397,-92.981645171880928,1,4297.080844484197769,-103.284326218532556,1,5690.002765533443380,-50.745495855332436,1,7315.422324401037258,-67.225986438794266,1,3704.953405923190530,-18.830175499875327
511,106.924996133893004,-6.224999966632670,1,12791.444205521807817,-62.226143651635716,1,11530.063800461919527,-80.624862861723756,1,13863.186385360984787,-91.931901069471820,1,13134.172894315643134,-61.167593242359168,1,6056.612216398484634,-113.405086996130350,1,10146.491962674159367,-92.834177016366795,1,5372.092924424595367,-103.314098090243817,1,6584.298243194606584,-56.851688876866106,1,8346.823562899531680,-70.168934521569327,1,4165.524227955299466,-29.968478719014531
512,106.934996133626001,-6.224999966632670,1,13780.280189058190444,-64.371834597605243,1,12623.245556070896782,-81.444178890384492,1,14969.278298711069510,-91.790147555701651,1,14113.756442201893151,-63.335718042551960,1,7085.875055576329032,-109.849212326587974,1,11251.945673642858310,-92.556568026057164,1,6454.054530949065338,-101.052030259833558,1,7535.213595878180058,-61.458980650626117,1,9395.376522151909739,-72.460094072001141,1,4814.756882184798997,-41.454981570412137
513,106.944996133358998,-6.224999966632670,1,14785.834552618573071,-66.228067193905233,1,13718.593923165633896,-82.132868731192445,1,16075.449723469788296,-91.667976480306748,1,15110.905459589046586,-65.220180257303255,1,8132.254001103533483,-107.768897117607111,1,12357.617008237764821,-92.328728434824924,1,7543.186464090001209,-99.441397625572350,1,8523.820240801574982,-65.016497088915500,1,10455.922281583114454,-74.289028512161266,1,5609.080465086020922,-49.959621514354723
514,106.954996133091996,-6.224999966632670,1,15804.916785073763094,-67.846514815783706,1,14815.628558473954399,-82.719724167677924,1,17181.685502119089506,-91.561606653696217,1,16122.361245556459835,-66.869864745909283,1,9192.338627996430660,-105.664357776530807,1,13463.452543800396597,-92.138402988654263,1,8633.461898815989116,-99.727484025537535,1,9538.406009961332529,-67.826322473486428,1,11525.150762129534996,-75.780002872365756,1,6495.135839572290934,-56.154573466079768
515,106.964996132824993,-6.224999966632670,1,16835.070324323663954,-69.267980786353149,1,15910.384163907418042,-80.403572645519176,1,18287.973865499032399,-91.468171330720494,1,17145.591943051444105,-68.323798666554907,1,10262.259879002824164,-103.996883052000555,1,14569.414805509093640,-91.977053454373930,1,9726.021533346698561,-98.626908828221829,1,10571.493537051337626,-70.091678431594985,1,12600.851796432651099,-77.017230807221537,1,7439.858043200552856,-60.907798546944058
516,106.974996132558005,-6.224999966632670,1,17874.381055884368834,-70.524906427234569,1,17002.575212050862319,-81.026335329640915,1,19394.305814648938394,-91.385457553149791,1,18178.609315149027680,-69.613304506441224,1,11339.233671122128726,-102.645285162462130,1,15675.476970053459809,-91.838549122756064,1,10821.027699258933353,-98.026644765902446,1,11618.148332211807428,-71.951456369048131,1,13681.498765369651665,-78.059520458439053,1,8424.119849524395249,-64.571030975542186
517,106.984996132291002,-6.224999966632670,1,18921.339976693998324,-71.643284093984690,1,18096.529185805524321,-81.573928297206805,1,20500.674182167902472,-91.311729869687156,1,19219.835295038872573,-70.763682687525375,1,12421.425603447467438,-101.528757405605248,1,16781.619172941293073,-91.718374384370293,1,11917.861082972944132,-97.284752578433782,1,12675.009732098375025,-73.502596539584658,1,14766.005698413337086,-78.949044144058902,1,9435.555640693686655,-67.458829037202165
518,106.994996132023999,-6.224999966632670,1,19974.744695836438041,-72.644107572485311,1,19191.944823347446800,-82.059113447271642,1,21607.073577667135396,-91.245608127785673,1,20268.005014270471293,-71.795512536439347,1,13507.581733181201344,-100.591568450887209,1,17887.826766358910390,-91.613129824586323,1,13016.358257587537082,-96.668084228728020,1,13739.626067443106876,-74.714490179212191,1,15853.580655836773076,-79.716761553941225,1,10466.290476461737853,-69.782922496983630
519,106.654996141103993,-6.234999966417620,1,19736.707746771448001,69.007710283806659,1,15966.128765003144508,87.709370929623418,1,15851.911786792514249,95.886591468672975,1,16731.553652733211493,68.518923197159168,1,16329.089171394087316,77.157782680270557,1,18898.653312929178355,91.696046162938558,1,24322.132381235092907,85.884714081734245,1,22361.273245273940120,79.822007800555028,1,21578.296557928875700,74.592289691962947,1,10398.204481852484605,32.911216030814778
520,106.664996140837005,-6.234999966417620,1,18707.709198772303353,67.792305806846358,1,14860.425481240639783,87.537707156679232,1,14751.528983069370952,96.326301597318931,1,15707.002376471149546,67.039375951750586,1,15252.103380675163862,76.232603887234845,1,17792.514114169771346,91.800400895467391,1,23218.220796859983238,86.478525940182806,1,21272.934988148681441,79.294192649271196,1,20513.526392878218758,73.769924633616100,1,9362.166099987391135,91.003804522032098
521,106.674996140570002,-6.234999966417620,1,17688.097560815236648,66.436172703007003,1,13754.876060198783307,87.338533650097474,1,13646.319110748092498,89.129167359098105,1,14694.372440142977212,65.354728557651654,1,14179.692498288402930,75.167251050576382,1,16686.442458871340932,91.918662523726681,1,22113.657134079119714,86.477442086290466,1,20186.592475636109157,78.709573033860934,1,19453.438079335432121,72.857786303355368,1,8255.704652623488073,91.137195977875237
522,106.684996140302999,-6.234999966417620,1,16679.594467597464245,64.915173244974014,1,12649.520955040132321,87.104642992306310,1,12539.792666357412600,89.895815878602960,1,13696.183329094263172,63.522453994681683,1,13112.979119986081059,73.928170274675367,1,15580.452843007193223,92.053791682665377,1,21009.107894249231322,86.412554669437498,1,19102.586306694003724,78.058590545070786,1,18398.841005133643193,71.840862549116878,1,7149.302390774934793,91.312043164738782
523,106.694996140035997,-6.234999966417620,1,15684.342682877984771,63.199872579025438,1,11544.415729626642133,86.826071850694049,1,11433.140857272916037,89.884592921581472,1,12715.188859039311865,61.297473405852081,1,12053.475759632303379,72.470569236567684,1,14474.563826182866251,92.209653187886062,1,19904.743725882653962,86.212116106732410,1,18021.337852366548759,77.329453901179804,1,17350.736260421756015,70.700749939980369,1,6042.991541548453824,91.551111927211934
524,106.704996139768994,-6.234999966417620,1,14705.033161883833600,61.254234320239945,1,10439.639884661812175,86.488646582826050,1,10326.489529546084668,89.871080907726125,1,11756.540244967709441,58.705262832050529,1,11003.265508469527049,70.733519987984423,1,13368.800512068120952,92.391389405690859,1,18800.650298213029600,85.988196245866092,1,16943.375204676714930,76.507461416712175,1,16310.375611057037531,69.414697619936291,1,4936.833745722553431,91.897565135998335
525,106.714996139502006,-6.234999966417620,1,13745.073892439961128,59.034036800412039,1,9335.310361722944435,86.071500282337567,1,9219.838856980601122,89.854455576546272,1,10826.175235238817550,55.660448560530611,1,9965.286914856011208,68.632443151431630,1,12263.196904723266925,92.605995386846118,1,17696.878285605573183,85.736407643867096,1,15869.367965681416536,75.574066663802768,1,15279.341010982972875,67.954335239450756,1,3830.961584794682949,92.444381944619323
526,106.724996139235003,-6.234999966417620,1,12808.816331605865344,56.485038812109181,1,8231.606905545695554,85.542602167817506,1,8113.189218810908642,89.833442950640318,1,9932.045335160490140,52.055727171673070,1,8943.799754097366531,66.047384297785712,1,11157.800590279694006,92.863234988408109,1,16593.491938949533505,85.451199714724297,1,14800.177366150870512,74.505571953219516,1,14259.655646200091724,66.283976491531774,1,2725.722852875252556,93.435252291802016
527,106.734996138967006,-6.234999966417620,1,11901.855059326508126,53.541041410999725,1,7128.820038677947196,84.850162092087018,1,7006.540831895600604,89.805964174655799,1,9084.855407369186651,47.758989331554631,1,7945.167099040623725,62.804560921833627,1,10052.679693901285646,93.177159853306250,1,15490.573427071038168,85.125446796615876,1,13736.927898836203894,73.271270502788923,1,13253.938992438907007,64.358354575499291,1,1622.412156550381724,95.776244290617470
528,106.744996138700003,-6.234999966417620,1,11031.418450706139993,50.122265910662136,1,6027.453053032243588,83.904685177862532,1,5899.894573787913032,89.768380683226198,1,8298.993427388786586,42.614768694793575,1,6979.206539887769395,58.647632877352223,1,8947.936415241440045,93.568749713654668,1,14387.670327707051911,85.325689669185465,1,12681.114191102304176,71.830762774221355,1,12265.627740794174315,62.119623453850828,1,533.137804111402374,107.832497027694231
529,106.754996138433000,-6.234999966417620,1,10206.855294196400791,46.134990066308731,1,4928.458057252665640,82.537264954657871,1,4793.252030151733379,89.713693722413140,1,7593.524079654172056,36.456772175524634,1,6034.761806045642516,56.416173488191156,1,7843.730422488579279,94.070774446945464,1,13285.004328867549702,84.935613370607626,1,11634.760830848996193,70.130011853190354,1,11299.290088015313813,59.493459994512683,1,46.425290345459096,152.920343455157933
530,106.764996138165998,-6.234999966417620,1,9440.193654964157759,41.474337880496357,1,3833.875100579309674,80.387476087622431,1,3686.616225590590147,89.626501153313711,1,6992.820865415171284,29.142853738143774,1,5149.201560596172385,49.601920082548183,1,6740.325502150506509,94.737408265954883,1,12183.063408079857254,84.475046918699206,1,10600.669337741663185,68.095455817507627,1,10337.629119201441426,59.251488924508315,1,292.841547780208884,-176.931449921467305
531,106.774996137898995,-6.234999966417620,1,8746.672433180094231,36.033542567747325,1,2748.979816352430134,76.531692088788020,1,2579.996085601050254,89.464975912339725,1,6525.879272337227121,20.624199746732675,1,4321.462556679645786,53.271824765671013,1,5638.192163843971684,95.665046851090565,1,11082.064004711895905,83.923032383348087,1,9582.810248253856116,65.625113757078097,1,9368.334340796678589,61.633657414677785,1,208.979823984338964,168.340303586447220
532,106.784996137632007,-6.234999966417620,1,8144.996146807682635,29.724382140438443,1,1692.321962370731853,68.244264793376587,1,1473.426906167612970,89.061641442145103,1,6222.883400363883084,11.042254211170915,1,3452.367203417284145,55.071072217346021,1,4538.256928604843779,97.043133700624153,1,9982.317657983561730,83.249432854861908,1,8586.957851071279947,62.575088108639569,1,8405.822874968120232,59.316320637593535,1,5.889298453669087,136.194520222431095
533,106.794996137365004,-6.234999966417620,1,7656.747285312753775,22.805352322997074,1,775.560530441012133,37.995382087733759,1,366.935352488316028,89.017285461767827,1,6108.279323034838853,0.798430144176590,1,2537.640990127764326,55.843762651528650,1,3442.627463389996592,99.300820009742111,1,8884.289821014208428,82.409323506705746,1,7621.743271895848920,58.739380403185805,1,7474.433008365499518,55.088979308214725,1,484.545817149112850,-179.551812288164967
534,106.804996137098001,-6.234999966417620,1,7299.453744655150331,14.770503659042092,1,812.231483818045149,-42.272505669333000,1,710.992858514470186,-89.226227567018626,1,6192.535459410698422,-9.496140340127139,1,1621.621251429283802,54.520469394379440,1,2356.287723112870481,102.665753685088475,1,7787.103139517817908,82.054252000036030,1,6700.419780175149754,53.821496333825486,1,6597.407751848988482,49.579021759038952,1,474.849148329997547,148.540153399898827
535,106.814996136830999,-6.234999966417620,1,7092.569935263935804,6.728274843457640,1,1527.383843063212680,-31.533923253423755,1,1798.033859307510511,-69.545726728204045,1,6467.884929517867931,-19.212657838228338,1,711.309475378011825,56.918589751314407,1,1291.767186425881391,111.415980575523434,1,6692.824080399817831,80.743346783957676,1,5843.783963438093451,47.401972084671669,1,5798.919697952582283,43.265542725491706,1,367.589906247006297,-177.080490000080232
536,106.824996136563996,-6.234999966417620,1,7049.126381270021739,-2.242419090097133,1,1975.051610125317211,-32.423491607200333,1,2860.303800167333975,-77.170946030608548,1,6908.089922522242887,-27.288694544537567,1,4.261356462344033,-155.936193852772419,1,282.483757272150967,133.373618590608828,1,5603.411782945269806,78.921635643263329,1,5083.956527097343496,39.232608363650819,1,5050.298249275067974,39.255688489801628,1,554.290679972304929,-177.678341732404448
537,106.834996136296994,-6.234999966417620,1,7178.124882292503571,-11.105332063481342,1,2720.561241300966685,-51.343824574011862,1,3946.990061522369160,-80.741209684581179,1,7438.527970546359029,-13.857553049605622,1,593.643762105868518,-142.353481124399849,1,395.337279732838908,-51.063702195237248,1,4522.384835107456638,76.225346298248752,1,4467.056836927222321,28.168158831285773,1,4433.635536181124735,28.110492047507240,1,758.507367117894660,-139.478599215138615
538,106.844996136030005,-6.234999966417620,1,7470.637918746199830,-19.464521749284071,1,3650.803233688497130,-62.259421127168125,1,5042.372055164800258,-82.765800967471961,1,7778.158254561620197,-21.798616440824922,1,877.179978882883006,-167.746899428964468,1,1389.442815524716025,-71.351633114677782,1,3447.385454448729888,76.782609812249774,1,4063.509470719056935,14.275436487656343,1,4032.153792826139579,14.099855701299205,1,1700.229624934849198,-109.824252264829425
539,106.854996135763002,-6.234999966417620,1,7908.542529329280114,-27.046949001962687,1,4579.736582324469964,-58.680706019740185,1,6141.798873238334636,-84.066927522575128,1,8251.640700793403084,-28.671819980994851,1,880.213243464991706,179.792403978534168,1,2456.368565599810154,-77.297902737183492,1,2376.336871501326641,74.924235868456790,1,3939.435490671758998,-1.523443379680751,1,3912.663228427322338,-1.822632261012410,1,1337.194378350706074,83.862083348603804
540,106.864996135496000,-6.234999966417620,1,8469.316256824438824,-33.730985963845669,1,5538.288248063387073,-62.676806295084560,1,7243.428836826074985,-84.972806252332944,1,8836.121908035505840,-34.981562945632916,1,886.892819062092713,-175.244896934079719,1,3543.207397424976079,-80.756442301044558,1,1295.341461598011620,78.017379043286908,1,4120.160775526485850,-17.099542149585073,1,4099.894118851387248,-17.475241658862316,1,264.798622365735810,57.316605639845349
541,106.874996135228997,-6.234999966417620,1,9130.347830518732735,-39.517359661059245,1,6527.740619970776606,-64.765989465486555,1,8346.389796254512476,-85.639539577722317,1,9513.894863642384735,-40.451484922789355,1,1216.529081756093319,-152.114426585485063,1,4638.353939509378506,-82.728686816485393,1,213.042580061030492,77.082679155806218,1,4569.663882878106051,-30.484147950005205,1,4556.189114667588910,-30.872289846854407,1,679.718705580385972,-110.761358959973194
542,106.884996134961995,-6.234999966417620,1,9870.441300169442911,-44.275458081442395,1,7541.244146399736564,-67.794804059779892,1,9450.215658474680822,-86.150701302584196,1,10266.499339242607675,-45.157528654026798,1,1723.421983977182208,-138.952098368422554,1,5737.818923623177398,-84.128465225050334,1,811.743381484307406,-99.289439445169378,1,4830.092493210093380,-12.990876771468626,1,5211.344922245219095,-41.375140706112951,1,1750.207956647366018,-102.229136293379909
543,106.894996134693997,-6.234999966417620,1,10672.466893678132692,-48.534224676740820,1,8576.032080284383483,-70.591105965934304,1,10554.635066596929391,-86.555029128741438,1,11061.791719933979039,-47.730450291988063,1,2588.389007879934070,-120.142595034678919,1,6839.604870145642053,-85.077864258173406,1,1902.351472401464434,-100.671262635562201,1,5192.085417510596926,-24.978787966614501,1,6000.575116893138329,-49.330958737705146,1,2688.678530968917585,-123.135413701227193
544,106.904996134426995,-6.234999966417620,1,11525.066014070111123,-52.180752035502408,1,9626.825645151500794,-72.781390787717655,1,11659.479243878089619,-86.882845937169861,1,11904.004564872011542,-51.316535680853057,1,3588.682502054779889,-111.235392070793324,1,7942.745863260266560,-85.763843301480080,1,2995.885597420710837,-97.753874030162848,1,5747.631701679085381,-35.031214067598015,1,6877.304580113476732,-55.070028876866864,1,3665.622908883832679,-113.637686531979440
545,106.914996134160006,-6.234999966417620,1,12417.826151727686010,-55.314273095091366,1,10687.670901195606348,-74.275858062026046,1,12764.633518818021912,-87.131583582418457,1,12786.598123650574053,-54.418451152068251,1,4633.326130882843245,-107.270658156557090,1,9046.746401977405185,-86.282590724033383,1,4095.142768489406535,-95.665368044170492,1,6446.887023406153276,-43.112472492997689,1,7810.348425945400777,-59.724486520041495,1,4700.414300764396103,-108.221922200815939
546,106.924996133893004,-6.234999966417620,1,13342.688145072983389,-58.020657891443875,1,11756.739638129094601,-75.738645268380424,1,13870.011864477233757,-87.361394902651824,1,13701.771233004968963,-57.113122062913604,1,5699.559163914934288,-103.967008753790793,1,10151.325977670114298,-86.688592480490186,1,5197.388748960954217,-94.896898472520903,1,7248.378911019975021,-49.512729286505362,1,8783.808803596632060,-63.367270278354802,1,5148.440724938635867,-24.337623146859610
547,106.934996133626001,-6.234999966417620,1,14293.421858545254508,-60.371765030346872,1,12831.971101717299462,-76.766541002828262,1,14975.579507331569403,-87.557357629413971,1,14643.416770315810936,-59.465965121399215,1,6778.756963197196455,-101.709781421732671,1,11256.314128975116546,-87.015003380035878,1,6300.438140203405055,-94.224030383744932,1,8121.896564815806414,-54.589229627134181,1,9785.631403854835298,-66.274136376692269,1,5690.872382201336222,-34.063474675691232
548,106.944996133358998,-6.234999966417620,1,15265.193998094295239,-62.426704470595332,1,13911.547127118499702,-77.811018781830953,1,16081.297294715350290,-87.726448723994011,1,15606.743667163860664,-61.531550937572916,1,7865.584735140731027,-100.074500541579738,1,12361.601179303383105,-87.283148029918692,1,7404.533848810765448,-93.594287043312619,1,9046.599996315575481,-58.654857012738091,1,10807.932037271652007,-68.636358078533362,1,6376.972001183757129,-42.330147630468844
549,106.954996133091996,-6.234999966417620,1,16254.231781005260927,-64.233726405359704,1,14995.075719488619143,-78.704891198115988,1,17187.136447886343376,-87.873851818017897,1,16587.975171478101402,-63.354970814625155,1,8957.265744587753943,-98.837142456355082,1,13467.113727686022685,-87.507362191447015,1,8509.293132663447977,-93.128158616352138,1,10008.311698709023403,-61.953331516535684,1,11845.410087949563604,-70.587735909555960,1,7169.036114355636528,-48.883990311692230
550,106.964996132824993,-6.234999966417620,1,17257.566880612594105,-65.832133903299763,1,16081.757884908784035,-79.478202077957647,1,18293.074865842609142,-88.003498315923181,1,17584.114111814935313,-64.973346203785468,1,10052.218843160157121,-97.869091216313564,1,14572.800368724500004,-87.697637527790377,1,9614.487176116525006,-92.769299349123543,1,10997.326813068206320,-64.666327695956767,1,12894.402493683399371,-72.223350878902963,1,8035.791714343836247,-54.080831240154112
551,106.974996132558005,-6.234999966417620,1,18272.844314229230804,-67.253985644030195,1,17170.663028957977076,-79.996266616284444,1,19399.095571035191824,-88.118423903012854,1,18592.764568610069546,-66.417237330315231,1,11149.480049449100989,-97.091498503471044,1,15678.624270064705343,-87.861150532027395,1,10719.981512920190653,-92.484557203901957,1,12006.900241556337278,-66.927568903002594,1,13952.312405665032202,-73.612005123240408,1,8954.841576162330966,-58.167507211710223
552,106.984996132291002,-6.234999966417620,1,19298.179211595390370,-68.525520080338850,1,18261.505268098997476,-80.600484297978994,1,20505.185137122160086,-88.221009797506497,1,19611.996121750449674,-67.711858967746068,1,12248.428961459034326,-96.453436311624372,1,16784.558191245574562,-88.003188352523779,1,11825.691816004855355,-92.253158939573041,1,13032.254965744594301,-68.835669274947819,1,15017.255219331620538,-74.804403812014414,1,9912.253097184016951,-61.544399651646231
553,106.994996132023999,-6.234999966417620,1,20332.050240492491866,-69.668311924672835,1,19354.146185667141253,-81.136594871815447,1,21611.333194861712400,-88.313150088138428,1,20640.241510181036574,-68.878091436123015,1,13348.648948735428348,-95.920586670606383,1,17890.581929451771430,-88.127731990002502,1,12931.562879472821805,-92.061427898980398,1,14069.941378819879901,-70.463987406264053,1,16087.834546636493542,-75.838575365825221,1,10897.976880185784466,-64.318758981750605
554,106.654996141103993,-6.244999966202570,1,20159.335374720863911,66.071988788194417,1,16048.415108358034558,83.761237870738498,1,15765.709679753319506,95.855108076250161,1,17167.387879523554147,65.082411538278663,1,16609.920625127448147,73.435892736568150,1,18898.278037838379532,88.342823500419186,1,24312.313234963319701,90.631091900010233,1,22582.935247336507018,77.059358407877241,1,21898.079649828941911,71.801698765690830,1,10509.233159353272640,84.902752071199657
555,106.664996140837005,-6.244999966202570,1,19153.075489770915738,64.728071272103236,1,14948.821057842822484,83.299174384537935,1,14665.149098204539769,96.049799957767618,1,16170.367311629594042,63.513510879745361,1,15552.414957967203009,72.272420058743933,1,17792.137129831477068,88.238643661132286,1,23205.750586135804042,90.660072842027873,1,21505.838382842775900,76.397987563539587,1,20849.667194853675028,70.850795587529589,1,9407.491508747238186,84.302775446287185
